Rank,Name,Team,Position,Played,SoloTackles,AssistedTackles,TacklesForLoss,Sacks,SackYards,QuarterbackHits,PassesDefended,Interceptions,FumblesForced,FumblesRecovered,DefensiveTouchdowns,FantasyPointsPerGame,FantasyPoints
250,Kevin Reddick,CAR,ILB,5,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Allen Bradford,SEA,ILB,1,0,0,0,0,0,0,0,0,0,0,0,0,0
250,LJ Fort,SEA,ILB,1,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Desmond Bishop,SF,ILB,2,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Chase Thomas,SF,ILB,5,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Marshall McFadden,LAR,OLB,5,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Korey Toomer,LAR,ILB,8,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Will Herring,LAR,ILB,12,0,0,0,0,0,0,0,0,0,0,0,0,0
250,James Anderson,ATL,ILB,7,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Justin Staples,TEN,ILB,6,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Zach Brown,TEN,ILB,1,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Kaelin Burnett,TEN,OLB,5,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Akeem Jordan,WAS,ILB,2,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Steve Beauharnais,WAS,ILB,3,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Ja'Gared Davis,WAS,ILB,6,0,0,0,0,0,0,0,0,0,0,0,0,0
