Rank,Name,Team,Position,Played,SoloTackles,AssistedTackles,TacklesForLoss,Sacks,SackYards,QuarterbackHits,PassesDefended,Interceptions,FumblesForced,FumblesRecovered,DefensiveTouchdowns,FantasyPointsPerGame,FantasyPoints
285,Shiloh Keo,DEN,FS,4,3,0,0,0,0,0,1,1,0,0,0,1.8,7
285,Don Carey,DET,SS,16,3,2,0,0,0,0,0,0,0,1,0,0.4,7
285,Kurtis Drummond,HOU,SS,9,4,0,0,0,0,0,0,0,1,0,0,0.8,7
285,Marcus Sherels,MIN,CB,16,1,0,0,0,0,0,0,0,0,0,0,0.4,7
289,Darrell Stuckey,LAC,FS,14,2,2,1,1,2,0,0,0,0,0,0,0.4,6.2
290,Chris Banjo,GB,FS,16,5,0,0,0,0,0,1,0,0,0,0,0.4,6
290,Josh Thomas,DAL,CB,9,4,0,0,0,0,0,2,0,0,0,0,0.7,6
290,Jaylen Watkins,PHI,FS,4,2,0,0,0,0,0,4,0,0,0,0,1.5,6
293,Jordan Kovacs,MIA,FS,11,2,0,0,1,9,1,0,0,0,0,0,0.5,5.9
294,Demontre Hurst,CHI,SS,7,3,1,0,0,0,2,0,0,0,0,0,0.8,5.5
294,Phillip Gaines,KC,CB,3,5,1,0,0,0,0,0,0,0,0,0,1.8,5.5
294,Troy Hill,LAR,CB,3,5,1,0,0,0,0,0,0,0,0,0,1.8,5.5
294,Shamarko Thomas,PIT,SS,15,1,1,1,0,0,0,0,0,0,1,0,0.4,5.5
298,Demetri Goodson,GB,FS,14,3,2,0,0,0,0,1,0,0,0,0,0.4,5
299,Cortez Allen,PIT,CB,1,3,3,0,0,0,0,0,0,0,0,0,4.5,4.5
300,Anthony Levine,BAL,SS,16,1,0,0,0,0,0,0,0,1,0,0,0.3,4.3
