Rank,Name,Team,Position,Played,SoloTackles,AssistedTackles,TacklesForLoss,Sacks,SackYards,QuarterbackHits,PassesDefended,Interceptions,FumblesForced,FumblesRecovered,DefensiveTouchdowns,FantasyPointsPerGame,FantasyPoints
285,Robert Golden,PIT,SS,16,1,0,0,0,0,0,0,0,1,0,0,0.2,4
285,Daimion Stafford,TEN,SS,16,1,0,0,0,0,0,0,0,1,0,0,0.2,4
285,Shelton Johnson,OAK,SS,4,1,0,0,0,0,0,0,0,0,1,0,1,4
285,Joe Lefeged,IND,SS,4,1,0,0,0,0,0,0,0,0,1,0,1,4
285,Nnamdi Asomugha,SF,CB,3,2,0,0,0,0,0,2,0,0,0,0,1.3,4
285,Justin Bethel,ARI,CB,16,1,0,0,0,0,0,0,0,0,1,0,0.2,4
292,Duke Williams,BUF,FS,16,2,1,0,0,0,1,0,0,0,0,0,0.2,3.5
293,Josh Aubrey,CLE,SS,6,0,0,0,0,0,0,0,0,0,0,0,0.6,3.4
294,James Dockery,CAR,CB,5,3,0,0,0,0,0,0,0,0,0,0,0.6,3
294,Perrish Cox,SEA,CB,11,5,0,0,0,0,0,0,0,0,0,0,0.3,3
294,Don Jones,MIA,FS,16,0,0,0,0,0,0,0,0,1,0,0,0.2,3
294,Tommie Campbell,TEN,CB,8,3,0,0,0,0,0,0,0,0,0,0,0.4,3
294,DeJon Gomes,DET,SS,16,3,0,0,0,0,0,0,0,0,0,0,0.2,3
294,Ray Ventrone,SF,S,16,0,0,0,0,0,0,0,0,0,1,0,0.2,3
300,Chykie Brown,BAL,CB,16,1,1,0,0,0,0,1,0,0,0,0,0.2,2.5
