Rank,Name,Team,Position,Played,SoloTackles,AssistedTackles,TacklesForLoss,Sacks,SackYards,QuarterbackHits,PassesDefended,Interceptions,FumblesForced,FumblesRecovered,DefensiveTouchdowns,FantasyPointsPerGame,FantasyPoints
283,Asa Jackson,DET,CB,4,5,2,0,0,0,0,1,0,0,0,0,1.8,7
283,Eric Murray,KC,FS,16,4,0,0,0,0,0,0,0,0,1,0,0.4,7
283,Zack Sanchez,CAR,CB,5,5,4,0,0,0,0,0,0,0,0,0,1.4,7
287,Kayvon Webster,DEN,CB,13,4,1,1,0,0,0,1,0,0,0,0,0.5,6.5
287,Tharold Simon,ARI,CB,9,5,1,0,0,0,1,0,0,0,0,0,0.7,6.5
287,Marcus Burley,CLE,CB,12,5,1,0,0,0,0,1,0,0,0,0,0.5,6.5
287,Will Davis,BAL,CB,3,1,3,0,0,0,0,1,1,0,0,0,2.2,6.5
287,Deji Olatoye,ATL,CB,5,3,1,0,0,0,0,3,0,0,0,0,1.3,6.5
287,Darian Thompson,NYG,FS,2,6,1,0,0,0,0,0,0,0,0,0,3.2,6.5
287,Adairius Barnes,DET,CB,7,5,1,0,0,0,1,0,0,0,0,0,0.9,6.5
294,Nate Ebner,NE,FS,16,1,4,0,0,0,0,0,0,1,0,0,0.4,6
294,Leon McFadden,DAL,CB,9,5,2,0,0,0,0,0,0,0,0,0,0.7,6
294,Johnthan Banks,CHI,CB,9,4,2,0,0,0,0,1,0,0,0,0,0.7,6
294,Lorenzo Doss,DEN,CB,6,4,0,0,0,0,0,2,0,0,0,0,1,6
294,Derron Smith,CIN,SS,12,3,4,0,0,0,0,1,0,0,0,0,0.5,6
294,Jayron Kearse,MIN,SS,16,2,2,0,0,0,0,0,0,0,1,0,0.4,6
300,Josh Robinson,TB,CB,16,5,0,0,0,0,0,0,0,0,0,0,0.3,5
